title,description,url,published_date,source
"Republicans see an opportunity with Black voters, prompting mobilization in Biden campaign - AP News","Republicans see an opportunity with Black voters, prompting mobilization in Biden campaign  AP News",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOVkhJX1VNTHFzWFhteDdGYV9kRVpmQmllVnZjRWRLaHozV2VfNFI5ajZNd2xFcnNIM0hqcG9KV2RvcWRjd0hpVS1UZm1hcHc1R3dlVnE2b2J0b1hjcFc3SnJtdmt4cmZHQUQ3dXViaGlpVlNlcnljWHFhcHcxYk1oMGxnR1EzSUFZZmtHS0N1SWs1dTVwS204ZC1mMzJWR2xjYTVZZWIzbWw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 28 Jan 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Trump notches a commanding win in the Iowa caucuses as DeSantis edges Haley for second place - AP News,Trump notches a commanding win in the Iowa caucuses as DeSantis edges Haley for second place  AP News,https://news.google.com/rss/articles/CBMisAFBVV95cUxNWVY0UWJrVFhMQnJrbmdHQWlwUDhMUFB3TzEwMHMxZTNfMVhsZDhzdWNtcUNzVHd2Z3c4VHJBNnFKZ0dhMnRTZWVzWHU1aDR5anhFRUVIYjBCN2gyWnZXVngyT1kyMEluSWlHbU9mZUxjVlNoYXBZVF9CZTFfS05mUVhXbkgxUnlpaV9fZGs3NG1oWG1UcmxMTy1zY2xDMThpNDNLQWdaQkxJbzBMalNqSQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 16 Jan 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Donald Trump turns his legal battles into campaign spectacle - BBC,Donald Trump turns his legal battles into campaign spectacle  BBC,https://news.google.com/rss/articles/CBMiXkFVX3lxTE56aDhPRDhwZXRyQm1OMkpNTVNuclM5c3lIZHA0UzlGemVEU2tEY3U5LTVfclk4S0hSSF85dzdHeEJfMlVMQlIwMlV4UThLQV9zUWlPS2NpelZJTlVMREHSAWNBVV95cUxQbFpUeVFOS2M0VFhMMW1PcEFIOGRENDhoYzVaN3JvaFBjQ295dXFQRF9PR0RtMWdFbzNRZ0NjcVA5c3ZXWlhaVF8ySHB4MnhyZ19MUUZlQnY2dExCNS1lQW1jeE0?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 11 Jan 2024 08:00:00 GMT","{'href': 'https://www.bbc.com', 'title': 'BBC'}"
Republican gubernatorial candidates line up behind Trump - Indiana Capital Chronicle,Republican gubernatorial candidates line up behind Trump  Indiana Capital Chronicle,https://news.google.com/rss/articles/CBMiogFBVV95cUxPZ1I0WHJjYjFoNnZILW9pdUJkaGNWbHBSUWtKdko1X0JIVUg4VHVONDIycmZmN2ZVTk0zXzdQVWRrcTFzel8xTk1CdmE0YkR1aTdwTm5Rc0pFQkU4ZFhySEhJTmttdzRjSjZ1VWx4Nm54c0dTbk9CQmluQWtzMWFucV8yMFl3d3Z6X0ZKTUc5NGlqQ0p5Q0o4SlRNTUlBb0QwY2c?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 24 Jan 2024 08:00:00 GMT","{'href': 'https://indianacapitalchronicle.com', 'title': 'Indiana Capital Chronicle'}"
Maine court puts decision barring Trump from the state's primary ballot on hold - NPR,Maine court puts decision barring Trump from the state's primary ballot on hold  NPR,https://news.google.com/rss/articles/CBMigAFBVV95cUxNLWhDcmdfVmllb3ZKdmtocFgtVU04b3piaVY0VnFHQW1BOGdlLWRmRmVKeldlQktpY1UyeUpVM1c3Y3FoaTFmcEVoanZLM0JkYXBBQ1NfUUZiUGxyeFVjQkZRQlFBNjJobFdCZGhIV3JkY016Tk1qR2c3N1F0T2xxNw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 17 Jan 2024 08:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
4 Trump speeches analyzed: He talks a lot about immigration and himself - NPR,4 Trump speeches analyzed: He talks a lot about immigration and himself  NPR,https://news.google.com/rss/articles/CBMisgFBVV95cUxOX3NmZWpHNkRRTW85Zm9CT2ExMDVjd3BLWVpPNVowcUFGdVdRZ2V6VHhCNURhak1OZnc3MmZucmJTQ3UzeU50eUtpVXk1VDd0azFRQWN0a2NPMHhnRlpOejB3UkpINTQ2dWZPZ3Nmd1N2MWFfckozekZTM0tFWlVBa3FKTmJRdmJZVTd1Skp3d1hsTUJDWnhVVDdkVTYtS3ZzblZhd19IS0I0OUFka1Q1N0ZB?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 23 Jan 2024 08:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Ted Cruz backs defense of Trump’s eligibility in 2024 election - The Texas Tribune,Ted Cruz backs defense of Trump’s eligibility in 2024 election  The Texas Tribune,https://news.google.com/rss/articles/CBMiekFVX3lxTFBVbFpGbmVnYW0xc3BQRzJEdWZmS3I4bmdTU0Vvd1RnVlRQV1dSTnd5N01Bb19ZTGJJRTZlUXBJMzYycU5kV2ViZS1qWlFjT3p1eDRWVng2VDQySnF4WnNSRDNlMjlYOEN5ZWFIUGtmWl96Smx6U0JPYjR3?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 18 Jan 2024 08:00:00 GMT","{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
Trump leaves court before attorney told jury he tried to destroy columnist's reputation in defamation trial - PBS,Trump leaves court before attorney told jury he tried to destroy columnist's reputation in defamation trial  PBS,https://news.google.com/rss/articles/CBMitAFBVV95cUxORko3Y0VJdVh3UGxtcVk2LWdwbzNHVEg5bHg2NzdNY0NTbVRVT2UzOGxuXzN6X3hvNm1qRmg2TXB5aVZtV01YRC1wN3BBT0lYbm5XYmN1Y05nbERkc2dnWklxZlBrelFUTHpXSU5LeFpZQVJyNmVreEFELUdkNERNVGVLTnhfZ25Nb3JPdmtDdVJnZDdvV2FaY0FrOTZTWlg3OTlDNTU4eGtkQVY1Ymk2bVRyZVQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 16 Jan 2024 08:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump urges Supreme Court to allow him to stay on the ballot - NBC News,Trump urges Supreme Court to allow him to stay on the ballot  NBC News,https://news.google.com/rss/articles/CBMiowFBVV95cUxNTmhXMl9TNnhwOWtRZFE3dnhvWS1OZno0Qk1ZR29WdHNLcTFMNGNFMlc3c2lqWXJqMWF6TU1nME5GenJ6WE5BU2VDQkx5WWtpSlByemFYajlzRjI5bDFQYURnM1ZzaERRZGxnVlFqcGZ0cG1JazRjWHNHZ1I1eEVzTjdfUzBIbVl5eVJRRFhONlg2ZEFqWmJ4LWtuMnhhX194b2Y40gFWQVVfeXFMTXlaX3dXbFlJY1JiSks4cXFfdmE1enlOb0V4azZoYl9YUVJWZm5zOHAydUY5bDZaOHpoMkF1R01NcVloTkVLbEJReHdrdkNBZlFHMDNzR0E?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 18 Jan 2024 08:00:00 GMT","{'href': 'https://www.nbcnews.com', 'title': 'NBC News'}"
Why Trump made rural Americans turn their backs on Democrats - The Guardian,Why Trump made rural Americans turn their backs on Democrats  The Guardian,https://news.google.com/rss/articles/CBMilgFBVV95cUxNcjRnbWRHWFJlNlZjczBjclJnOUQ0QTVrVF9wWGlndVQxTk9iNmx1T3c5dml5MGgzaldCVEpwTHYxbE9LNGZoa1lQUDEwekVuMmZuS3pmV294MFFISWR4Z0h3QWg5V0hSUU1RT1JYT2RUUHlQeDZKdW5xeDMxaXduS1ZHbHZkV201OVZmdmJ6RFViS2FPMHc?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 28 Jan 2024 08:00:00 GMT","{'href': 'https://www.theguardian.com', 'title': 'The Guardian'}"
Trump walks out of court during closing arguments of E. Jean Carroll defamation trial - PBS,Trump walks out of court during closing arguments of E. Jean Carroll defamation trial  PBS,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNc0FXZHh5RDRJQXBUSGhNMmt2cDZFR21Bc3NuRWd2cXZkSzE3N1VUV2FSN3g3WFNFMGt0S0lWVDdBWWpCZHZfbFMwUmp5TUtmSU9NTWE3WVVCSzNxaFFTc2VpdU5DekpzX1VZRUZIamtvY2tWN0pkOFg2aHZ3ZVdWR2JtRVVfS0R1SGJGUGRidlJwMlRyVUpkYm1kc3FPZzdTUDBSbVZydXdIRWR0bExPQ0RKcGsyRTZhMkJXZ0F2akw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 26 Jan 2024 08:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump stays on Illinois' ballot as the election board says it lacks power to remove him over Jan. 6 - AP News,Trump stays on Illinois' ballot as the election board says it lacks power to remove him over Jan. 6  AP News,https://news.google.com/rss/articles/CBMirgFBVV95cUxQaElUT2FOYU9ac3JjeGNQeVNXU2hrQkhweXJ2VGE4SGQtQlE1OG84Q2dXU2QtaXdEY1FmYmNKOXB6VUJUbWNVMmpGYnYxbHNaeEJRQXpzVXZWdEdfMEVuUTE3ajZOT1puWXZsbUVBc3hPOXVWZ0RmWWtEWVpYX0pvVmlRNjJ5UllhYTRkeXN4d01ua01oUS1NNXpFelJoWUlOZ29jOTBncWkya3VJWkE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 30 Jan 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
The tools Trump could use to curb abortion access if he’s elected - The 19th News,The tools Trump could use to curb abortion access if he’s elected  The 19th News,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5fWm9zS0RsQnNRdlpzQUtFUTZXZUNQRUNINWVwTE9WRlVpSnRHMld4MVl4dTE3UEc3TmwyRVJSRXRIVFduRGc3clVkeXNXZVhEdF9oQi1SMm5BRVNLRXhsd1FudUoyLWQy?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 30 Jan 2024 08:00:00 GMT","{'href': 'https://19thnews.org', 'title': 'The 19th News'}"
"Donald Trump defies judge, gives courtroom speech on tense final day of New York civil fraud trial - AP News","Donald Trump defies judge, gives courtroom speech on tense final day of New York civil fraud trial  AP News",https://news.google.com/rss/articles/CBMiqgFBVV95cUxORlhqaG5Ka1BXRm4zN2dQRUZycEpXNlpaVVkzQ2Z1cXhadHpEOXZ4RndHVVlNUk5tejRnelZ4TkpZVUtjamdRYUllMWhjWTFUT0lfSG16bmFWaEFmcWRxNThWUGRiY3o1VGtIazZjYkdzN25ZX19FcG9kQVVlMmRxZDNzUTZKQzdKcXgxbzhqU211NkdpSENDRklHT2xiaGxzaFFlbWFpVFFwQQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 11 Jan 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Trump appeals Maine ruling barring him from ballot under the Constitution’s insurrection clause - AP News,Trump appeals Maine ruling barring him from ballot under the Constitution’s insurrection clause  AP News,https://news.google.com/rss/articles/CBMirgFBVV95cUxNaUtEWl9sZ2YtbWRwUDluLUl3eHptUGgzNkRnZHFLSEtWU1RpOHdJWEwzNm1nRGJDQnZ4Z21BTm1RTTNRNXNiWTRDYmtYTHpTNV9IWm05VUVseWVoQVdBZXlXc2Qtdl9OY2tqNUhFclZhVVVNaTZCUEVCUjlKbV9vOHR4Vl9vZ2d5TXRMS1NaLTN6aEhhSUtwZlRaUzZXaFpxWkZzSXliUmhDTTVTMFE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 02 Jan 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Trump pledges to block US Steel sale - Politico,Trump pledges to block US Steel sale  Politico,https://news.google.com/rss/articles/CBMieEFVX3lxTE9FZU5PY3dKU0NwV21SYVZ5c2RtdWMzTVk1VXZaelVJZkFKZEJlU29JTGNxMi10WGp3MmRaYXBoTGlYdll3WUpCbENSZk5kRnRDNnBJcE9JeGd5SWxvb0lRallaQUsteDJzbTNsbXBEREsxdFZZOVk2WA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 31 Jan 2024 08:00:00 GMT","{'href': 'https://www.politico.com', 'title': 'Politico'}"
"Trump leans into voter fraud playbook, preparing to cry foul if he loses expected Biden rematch - AP News","Trump leans into voter fraud playbook, preparing to cry foul if he loses expected Biden rematch  AP News",https://news.google.com/rss/articles/CBMipAFBVV95cUxOelRFU3RlSTU1ek9qRmtKUnFNV3VQX2hCWldHNlotallsY2oyTzRXR08wS21tdVBKQjE4M0E5ZGxxV2IxYVRQUGZTUWVDR3pHcnhJdjJUaHMwTGtzdmVMRHM2QS1nMURhUm9xUFduc1ZFazdzR2NhbHFYVHk4alVFWHNNUHBBdDI3NHJHVk81S1Y4b01GY0NGNDV4a3BKbGF3VERVTQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 24 Jan 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Q&A: Would a Conservative Supreme Court Rule Against Donald Trump? - UVA Today,Q&A: Would a Conservative Supreme Court Rule Against Donald Trump?  UVA Today,https://news.google.com/rss/articles/CBMimwFBVV95cUxONE5rdjU4UXJrZVk0dkZGVUt3WGFkVXlkdmdDdUdzWkc5WXBRdWdjVHJ2RGhvVzFDck1KdjFZU2JPZVR0Ul9KZkhGSTVwQTJMeEF1Q0hkMFVUM0JncWRqQUtGMXNCX19ZTzhmaTB1VU11dURsZGV2QzJJWkFmU1o2cWoyMXVvYXhQZk14WlNPb1VZa0FHOS12dldYOA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 08 Jan 2024 08:00:00 GMT","{'href': 'https://news.virginia.edu', 'title': 'UVA Today'}"
Trump’s 88 criminal charges and where they stand - Citizens for Responsibility and Ethics in Washington,Trump’s 88 criminal charges and where they stand  Citizens for Responsibility and Ethics in Washington,https://news.google.com/rss/articles/CBMiugFBVV95cUxPQUNZS0FUT1I4Umk5bWt3Z3lPSzJ1OU5FZWtOcDBxVER0LV9DajhmVldObTBxamVzZll3TEhOcFBMdjdQNHpONEdXVjE3eWNDUjBuemVibkl3aWNDVTNsb1hxV2ctalNZSjNyT3lZclc2UnNxZ09MaV83WmZ6SXE5djdqRHlrS3laTjNTLXZlZ3VaZmJMNm5HWU5tMkhCMUZWWXFGWkg4S3RXTWg4SC1uNFZ4d3hyNHk0Z2c?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 11 Jan 2024 08:00:00 GMT","{'href': 'https://www.citizensforethics.org', 'title': 'Citizens for Responsibility and Ethics in Washington'}"
"Trump, Biden to visit Texas in competing border trips Thursday - The Texas Tribune","Trump, Biden to visit Texas in competing border trips Thursday  The Texas Tribune",https://news.google.com/rss/articles/CBMikAFBVV95cUxPU3oyZWNvc2RqaS1kSV9uVU5tV0FEMng5SHY3cDdjWmNFeV9IRFhxeWZ0U2lCQmg5RUlQUnU4MGNFUzc5V2dFT1QtRVY5cjR4aExlMGVBNldsZnZSUkFYQnJ4RkhyQWp1d216RjJ4QnM2RVhXZVRwdkxJeE9KdWVXaDRJUEx6NHhoUm9vWllxRlk?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 26 Feb 2024 08:00:00 GMT","{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
"Can Trump legally be president?, with William Baude - University of Chicago News","Can Trump legally be president?, with William Baude  University of Chicago News",https://news.google.com/rss/articles/CBMilAFBVV95cUxQMW1pYlJvODdnaWFPeGxVUXJlcTBLZHlEdnpOS3p0NXJFX3hWcmN0VGxIYnNaclQycF9waFl2Rm9rX1dESUczdTI0S09tSTJyc2pwVGFMMDhNNkxubElCcE5iZDJHWHBTMVVQUEducVRiUVh3MU1xQkdCMXpzSXJucEVTNFJHQTBoZDdmTVcxeTh0bWdY?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 06 Feb 2024 08:00:00 GMT","{'href': 'https://news.uchicago.edu', 'title': 'University of Chicago News'}"
"$454 million judgment against Trump is finalized, starting clock on appeal in civil fraud case - AP News","$454 million judgment against Trump is finalized, starting clock on appeal in civil fraud case  AP News",https://news.google.com/rss/articles/CBMipAFBVV95cUxPeEx5cG9PLV8xaGdnazl6d1BSU1ZqY3AxSHlMQWdDVm54MFBtXzRlUXJmdzE0cjd6OERfem45dDRPeHU1UEJGcDBXQ2ZyZG1yQlhscGJFYkVfcXBJVzFXdUd2d0dGVzVYMXRvME1Xd3VHbEJqMXVFMFRDTllnREJJSW1qaDJYbVk1Mnl6Y1JQVWpIbmM2Z3FqeE1pYnlKM2U0UmNINQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 23 Feb 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Federal appeals court rules Trump doesn't have broad immunity from prosecution - NPR,Federal appeals court rules Trump doesn't have broad immunity from prosecution  NPR,https://news.google.com/rss/articles/CBMicEFVX3lxTE9pMmY2VWhoMGhEQXpWaU1ZSGFmUE9oVWZGb2cyMGVsdWVKNXJCeUh4UW1RSjFndTAxWU56WGpCVUNiekhpejBJQVJiOGpPdjJFQ1JhYXFnTFBIbXI2aGlCSVBOZXNEbzJHdncwM1dYd28?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 06 Feb 2024 08:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Trump pays $392k in legal fees to New York Times after failed lawsuit over disclosure of his tax documents - CNN,Trump pays $392k in legal fees to New York Times after failed lawsuit over disclosure of his tax documents  CNN,https://news.google.com/rss/articles/CBMijwFBVV95cUxOZHJ4OGtLRHBiM2Q2YlVrTksxaFNEbUlUTjNqVkFmbHpoS0ZaUnNpOV9TTVR6akNMTTN4YW11Wi1GcXZXVXNvZ25rM2tUWTJ4dWx2STA1MnhRTjZucm5tVl83c2FDTXpVU28xc2I3U1hSUExrLXExNkhJbXNKR1gxa2laMThpOUQyd2thSHpaTdIBhgFBVV95cUxNdFdEMmVmUGtvR3BqSXBOV2JJdG5nT3RqN2lKTzhSQkFvLUlXNEppRi1TSTI4MjZwdmpqRThJZ3Exd01QdS0xUzV0VlFKWU0tRmhCbHJmYjV2WjZ1OVROeUdvNEZXYklSRXl6SVpGV3g0dnJZQjY1ZGRxdE9YZVlDR2plWmtCdw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 26 Feb 2024 08:00:00 GMT","{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Texas Continues President Trump’s Historic Border Security Legacy - Office of the Texas Governor (.gov),Texas Continues President Trump’s Historic Border Security Legacy  Office of the Texas Governor (.gov),https://news.google.com/rss/articles/CBMinAFBVV95cUxPQTNtYUhBZG5aRktHN19WcnRVQk1yb2g5cmQxUE9Pa1hpMkt1QUdycUxLc3NwdzJTdzA3d0xGOWtvcXZ4NFduYVhydkdyZWxHU2hJZ3FwcjNRQlNlRTR3VWZ2RUFzWHdrYzJNbmpkNHAxTktia0xRVjFtQVNjQU0wbWozMVpKRTQ4bGRhaTZkbXlxaHNWU3VHazQxemo?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 01 Mar 2024 08:00:00 GMT","{'href': 'https://gov.texas.gov', 'title': 'Office of the Texas Governor (.gov)'}"
The Trump Administration’s Compliance with Document Preservation Laws - American Oversight,The Trump Administration’s Compliance with Document Preservation Laws  American Oversight,https://news.google.com/rss/articles/CBMiswFBVV95cUxQOWktMW5Dd2NfWWFGR0FVUHp5WUZFMmwyaWxlVFc5WU1nZGtQQ2xIUkJhS0pQeV9Yb0ZhR0VwVENiMmxkT2dNMlJMeG5lY3ZSVVRtODVIcnBvWDRnMWsyN1FVbE92OURpdGctSU80dzQxVWtrcmZIOXJ0bE02V1huR0xMUVhnR3pMOUFOeGc5Rmxscy0wVTNoaUYtQzZqMWVoU0FXQzZzeFk4aUdaaU5lYVpVYw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 27 Feb 2024 08:00:00 GMT","{'href': 'https://americanoversight.org', 'title': 'American Oversight'}"
Haley Campaign Press Release - Haley: This Is the Unhinged Chaos that Comes With Trump - The American Presidency Project,Haley Campaign Press Release - Haley: This Is the Unhinged Chaos that Comes With Trump  The American Presidency Project,https://news.google.com/rss/articles/CBMivwFBVV95cUxPaDlvV21weHJyejVhVmdUeTVJVHRfMG0wa3pmOUZpOVNhYWsyc3ByY01pWUFRVFBpRVdhVUFOcEdwcHk4VUw5REJTWTNfUzNQZmhjUmZKT2RJMXA2OVBodko4OVBTR1kySzhZOWstMHVLYVdjclkxT0kzUXQxTERvU0tyeGVMQUdlVzNKa1p0Snl5Yl9xUG1Rb1FyMUZzbTFyRFhzMUFCVUZUWmRnUEVheTFUaGtzdWs3UUNXRW1xUQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sat, 24 Feb 2024 08:00:00 GMT","{'href': 'https://www.presidency.ucsb.edu', 'title': 'The American Presidency Project'}"
"Trump Misleads About Crime and Public Safety, Again - Brennan Center for Justice","Trump Misleads About Crime and Public Safety, Again  Brennan Center for Justice",https://news.google.com/rss/articles/CBMiqgFBVV95cUxPbkJ4dTRCMEliYW9iNjdDb3JGNzdGamNyZG95UGVXdkJnVW1MMEhvcmswb0FfNDhSaFFEX21ZUDJBQnI4NEVqU3JSVS1CelYwcDdTdkh4MFdkRGFNMTZRTDUyczhuUnVLMDVXcWR5T1QzUkt2cnRjQ21DZ2NvWlZnTnZQUTgwejJrN0hlVl9hWUc1UTJBUV9MOUJFQ0h4NzdMa3ZmZ1QwLXJfUQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sat, 24 Feb 2024 08:00:00 GMT","{'href': 'https://www.brennancenter.org', 'title': 'Brennan Center for Justice'}"
Can Donald Trump Eliminate the Debt?-2024-02-28 - Committee for a Responsible Federal Budget,Can Donald Trump Eliminate the Debt?-2024-02-28  Committee for a Responsible Federal Budget,https://news.google.com/rss/articles/CBMiakFVX3lxTE5IZnRUbTlqcVR6X1BBY0JpT01xc3d2dXlOblk1aDROeWx0dGM1Z29TUVZ2SDhpTDVYOWNFUXJocUwyRTdpYVNNSlo2YWw4eEFRTHpRVTZqMnJsYzhTbDdJbWVadXBoaktPdUE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 28 Feb 2024 08:00:00 GMT","{'href': 'https://www.crfb.org', 'title': 'Committee for a Responsible Federal Budget'}"
Donald Trump says Greg Abbott is “absolutely” on vice president short list - The Texas Tribune,Donald Trump says Greg Abbott is “absolutely” on vice president short list  The Texas Tribune,https://news.google.com/rss/articles/CBMihwFBVV95cUxObXpJN0dKUE5vbjUycWRLRmt0Rm5hbmtXR1ZJay1FWWRQT2VYUmV4Q3V0aTZkWW14cVZ6NkpDNjJwak82MVdiR2FpQl8tamtCODNHSm1MaldyaXZvRTdSdG9fXzNiM2phOVRUTm8yU3BjaG13eFJSbVZJTTdMRjQwRmEtekJpc1E?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 29 Feb 2024 08:00:00 GMT","{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
Trump says he once told a NATO ally to pay its share or he'd 'encourage' Russia to do what it wanted - AP News,Trump says he once told a NATO ally to pay its share or he'd 'encourage' Russia to do what it wanted  AP News,https://news.google.com/rss/articles/CBMikwFBVV95cUxNZWttWXdQTVA0ZXpvOEREaGVOaUlpeWQxeFNEQjVSYkpHS1JwNE42YlN5TWt0cFhjNW5mNjNkQmJzclJBZ0pibkRCUUQ3ek5uWDNvdmVGckdDdzFybTUwT25XVG83THlIcnROQ2FQWHRNOGhsaEdGQ0RtM01QTlFsMWViZVZWeERfaDhtOElWYklFcnM?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 11 Feb 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Trump appeals immunity ruling to the Supreme Court - NPR,Trump appeals immunity ruling to the Supreme Court  NPR,https://news.google.com/rss/articles/CBMilwFBVV95cUxNbS1CbXJCQ1Y4N3Zfa0Q5dnNsczdZWWtqd2Nsc1lYUk1DZ1pDWDhaMkl0WFJteUFHeW8xWXk0dEpYTGRyV0IxeTJONkxNM3k3OFpRMWlnZnZDWl9vQmdJR1JjVGoyT0tlRmJPakZBb0RQUDJycWg1SzlPX3k1TndFcnhURHRjdDhFYjAtSjNJQjJhSUZxc3Mw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 12 Feb 2024 08:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Supreme Court hears challenge to Trump-era ban on bump stocks for guns - NPR,Supreme Court hears challenge to Trump-era ban on bump stocks for guns  NPR,https://news.google.com/rss/articles/CBMidkFVX3lxTFBtR0FpNFdCN0dGZWFhc0pLWEN4NGFvSi1jd2t2LTdFaHhWV3hQV2lHUkFPanJleVNjdi02bU9naHR2QjNiSEJLQ3RPX2hQSTlFNFoxUU42WVpXOTdORVAzZmtIVW5qOWRsRnlUa1BFWUl0cDhyQWc?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 28 Feb 2024 08:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Trump’s New York hush-money case will start March 25. It’s the first of his criminal trials - AP News,Trump’s New York hush-money case will start March 25. It’s the first of his criminal trials  AP News,https://news.google.com/rss/articles/CBMioAFBVV95cUxQb05XRkhCSzczSHB4ZFpOYUJwb2gwbWFjeV83YTdZRzk3MlpYSmItdHozTF93a2ZnSHZMbldjRzRCZHFoUl9seExLNFZQd1pCV2gxazNPMTRKdFBSeWdxekY3V3k5REI1aHhINHVoOTlCb3NnaUhIZ3QwdkQtSWQ4YnJrdUNpYkJrdWdXQ2Q5RDh5UmszUDRyd29DT1BoSHNW?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 15 Feb 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
Trump owes about half a billion dollars in legal penalties — how will he pay for it? : Trump's Terms - NPR,Trump owes about half a billion dollars in legal penalties — how will he pay for it? : Trump's Terms  NPR,https://news.google.com/rss/articles/CBMikgFBVV95cUxQUy1tSGNHNU5YMUVEczU2d2tRclpXWHVJSnhwNFh2a0tMVEhlZGJYdTlEQ3M5Nmp3SXJKYy1IUm1vUWJfcmNpOW1XMi1nV3VOZ2lEMTBRU0ctTEtia09xV3Q0NVBtNjc0aFdQX1hTWkpxT3dmbHpuZzk4SnEzZGxCa2toaHNXb2dUOHlLY1lNQTNDQQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sat, 24 Feb 2024 08:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
"Trump’s lawyers call for dismissal of classified documents case, citing presidential immunity - AP News","Trump’s lawyers call for dismissal of classified documents case, citing presidential immunity  AP News",https://news.google.com/rss/articles/CBMipwFBVV95cUxNN3F6dHV3ZTljenhWUlNqUU05VW1qNlA1Wkt4aGZvN1BLVWZNWHhmYXN2SlJFZ2pnNWRtU3BhREgwOFREWndQN1AtbEpmSVdfcUQzcDctSGNzZU9DZ0cwR2h6SDVxYWlHNnJMbjRtWmhIb09faGJmZ3haXzVQb0ZJVDMxYnc0Rl9WQVowZV9MWWxvRVJwV3dRZS1yd0FXZFRXYjhNUkpjWQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 23 Feb 2024 08:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
